EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
494314,Shooting Permit,06/27/2019 01:30:00 PM,06/27/2019 06:00:00 PM,06/25/2019 02:41:11 PM,"Mayor's Office of Film, Theatre & Broadcasting",NORTH HENRY STREET between DRIGGS AVENUE and ENGERT AVENUE,Brooklyn,1,94,WEB,Not Applicable,United States of America,11222
493128,Shooting Permit,06/27/2019 02:00:00 PM,06/28/2019 12:00:00 AM,06/19/2019 10:22:56 AM,"Mayor's Office of Film, Theatre & Broadcasting","3 STREET between 4 AVENUE and 5 AVENUE,  3 STREET between 4 AVENUE and 5 AVENUE",Brooklyn,6,78,Film,Short,United States of America,11215
494265,Shooting Permit,06/27/2019 03:00:00 PM,06/28/2019 05:00:00 AM,06/25/2019 11:59:23 AM,"Mayor's Office of Film, Theatre & Broadcasting","PROVOST STREET between INDIA STREET and PAIDGE AVENUE,  GREENE STREET between PROVOST STREET and MCGUINNESS BOULEVARD,  FREEMAN STREET between PROVOST STREET and MCGUINNESS BOULEVARD",Brooklyn,1,94,Film,Feature,United States of America,11222
493751,Shooting Permit,06/27/2019 04:00:00 PM,06/28/2019 06:00:00 AM,06/21/2019 05:41:42 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   13 STREET between 5 AVENUE and 6 AVENUE,  EAST   13 STREET between 5 AVENUE and UNIVERSITY PLACE,  EAST   12 STREET between 5 AVENUE and UNIVERSITY PLACE,  5 AVENUE between EAST   11 STREET and EAST   14 STREET,  5 AVENUE between EAST   14 STREET and EAST   15 STREET,  5 AVENUE between EAST   14 STREET and EAST   13 STREET,  5 AVENUE between WEST   12 STREET and WEST   13 STREET",Manhattan,"2, 5","13, 6",Film,Feature,Canada,"10003, 10011"
494235,Shooting Permit,06/27/2019 06:00:00 PM,06/28/2019 06:00:00 AM,06/25/2019 10:57:19 AM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  162 STREET and WEST  166 STREET,  WEST  165 STREET between SAINT NICHOLAS AVENUE and AMSTERDAM AVENUE,  WEST  164 STREET between SAINT NICHOLAS AVENUE and AMSTERDAM AVENUE,  WEST  164 STREET between AMSTERDAM AVENUE and EDGECOMBE AVENUE,  WEST  163 STREET between SAINT NICHOLAS AVENUE and AMSTERDAM AVENUE,  WEST  163 STREET between AMSTERDAM AVENUE and EDGECOMBE AVENUE,  WEST  162 STREET between AMSTERDAM AVENUE and EDGECOMBE AVENUE,  EDGECOMBE AVENUE between WEST  166 STREET and WEST  162 STREET,  SAINT NICHOLAS AVENUE between WEST  164 STREET and WEST  162 STREET,  SAINT NICHOLAS AVENUE between WEST  165 STREET and WEST  164 STREET",Manhattan,12,33,Television,Episodic series,United States of America,10032
494258,Shooting Permit,06/27/2019 07:00:00 PM,06/28/2019 07:00:00 AM,06/25/2019 11:42:01 AM,"Mayor's Office of Film, Theatre & Broadcasting","MCCLEAN AVENUE between CONGER STREET and OCEAN AVENUE,  OCEAN AVENUE between MCCLEAN AVENUE and CEDAR AVENUE,  OCEAN AVE between CEDAR AVENUE and ROBIN ROAD,  FLORIDA AVENUE between MCCLEAN AVENUE and MAJOR AVENUE,  MCCLEAN AVENUE between FLORIDA AVENUE and LILY POND AVENUE,  RAILROAD AVENUE between MCCLEAN AVENUE and CEDAR AVENUE,  HASTINGS STREET between MCCLEAN AVENUE and MAJOR AVENUE",Staten Island,2,122,Film,Feature,United States of America,10305
494213,Theater Load in and Load Outs,06/28/2019 12:01:00 AM,06/30/2019 06:00:00 AM,06/25/2019 09:48:31 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
492176,Theater Load in and Load Outs,06/28/2019 12:01:00 AM,06/28/2019 11:59:00 PM,06/14/2019 10:59:02 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET",Manhattan,"11, 3","23, 9",Theater,Theater,United States of America,"10003, 10029"
494278,Theater Load in and Load Outs,06/28/2019 12:01:00 AM,06/29/2019 06:00:00 AM,06/25/2019 12:42:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
492197,Shooting Permit,06/28/2019 01:00:00 AM,06/28/2019 04:00:00 PM,06/14/2019 11:50:40 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
494502,Shooting Permit,06/28/2019 01:00:00 AM,06/28/2019 10:00:00 PM,06/26/2019 11:04:03 AM,"Mayor's Office of Film, Theatre & Broadcasting","CLINTON STREET between PIERREPONT STREET and MONTAGUE STREET,  CLINTON STREET between REMSEN STREET and MONTAGUE STREET",Brooklyn,2,84,WEB,Not Applicable,United States of America,11201
494047,Shooting Permit,06/28/2019 06:00:00 AM,06/28/2019 08:00:00 PM,06/24/2019 02:04:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","WATER STREET between OLD SLIP and WALL STREET,  WASHINGTON STREET between CANAL STREET and SPRING STREET",Manhattan,"1, 2",1,Still Photography,Not Applicable,United States of America,"10004, 10005, 10013, 10014, 10038"
494253,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 11:00:00 PM,06/25/2019 11:29:21 AM,"Mayor's Office of Film, Theatre & Broadcasting",2 AVENUE between 36 STREET and 35 STREET,Brooklyn,7,72,Commercial,Commercial,United States of America,11232
494556,Rigging Permit,06/28/2019 07:00:00 AM,06/28/2019 07:00:00 PM,06/26/2019 01:44:07 PM,"Mayor's Office of Film, Theatre & Broadcasting",34 AVENUE between 35 STREET and 36 STREET,Queens,1,114,Television,Cable-episodic,United States of America,11106
494135,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 07:00:00 PM,06/24/2019 05:43:15 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   19 STREET between AVENUE H and GLENWOOD ROAD,Brooklyn,14,70,Still Photography,Not Applicable,United States of America,11230
494803,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 11:00:00 PM,06/27/2019 02:10:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","Kingsland Avenue between Greenpoint Avenue and Dead End Avenue,  Kingsland Avenue between Greennpoint Avenue and North Henry Street",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
493930,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 07:00:00 PM,06/24/2019 07:37:33 AM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  153 STREET and WEST  154 STREET,  AMSTERDAM AVENUE between WEST  154 STREET and WEST  155 STREET,  WEST  154 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE",Manhattan,9,30,Film,Feature,United States of America,10032
494476,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 06:00:00 PM,06/26/2019 10:12:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","MONTAGUE STREET between MONTAGUE TERRACE and HICKS STREET,  MONTAGUE TERRACE between MONTAGUE STREET and REMSEN STREET,  REMSEN STREET between HICKS STREET and HENRY STREET",Brooklyn,2,84,Still Photography,Not Applicable,United States of America,11201
494109,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 09:00:00 PM,06/24/2019 04:32:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","REVIEW AVENUE between 35 STREET and 30 STREET,  STARR AVENUE between VAN DAM STREET and 34 STREET",Queens,2,108,Television,Cable-episodic,United States of America,11101
494804,Shooting Permit,06/28/2019 07:00:00 AM,06/28/2019 11:00:00 PM,06/27/2019 02:10:59 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST  140 STREET between LOCUST AVENUE and WALNUT AVENUE,  WALNUT AVENUE between EAST  139 STREET and EAST  140 STREET,  EAST  139 STREET between WALNUT AVENUE and LOCUST AVENUE",Bronx,1,40,Television,Episodic series,United States of America,10454
494397,Shooting Permit,06/28/2019 08:00:00 AM,06/29/2019 02:00:00 AM,06/25/2019 05:35:14 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST END AVENUE between WEST  100 STREET and WEST  104 STREET,  WEST END AVENUE between WEST  102 STREET and WEST  105 STREET,  WEST END AVENUE between WEST  105 STREET and WEST  106 STREET,  WEST  105 STREET between RIVERSIDE DRIVE and WEST END AVENUE,  RIVERSIDE DRIVE between WEST  105 STREET and WEST  106 STREET",Manhattan,7,24,Television,Not Applicable,United States of America,10025
494269,Shooting Permit,06/28/2019 08:00:00 AM,06/29/2019 02:00:00 AM,06/25/2019 12:10:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","HENDRICKSON STREET between FLATLANDS AVENUE and AVENUE P,  FLATLANDS AVENUE between FLATBUSH AVENUE and HENDRICKSON STREET,  FLATLANDS AVENUE between HENDRICKSON STREET and COLEMAN STREET,  FLATBUSH AVENUE between FLATLANDS AVENUE and TROY AVENUE,  FLATBUSH AVENUE between LOTT PLACE and TROY AVENUE,  LOTT PLACE between FLATBUSH AVENUE and HARDEN STREET,  AVENUE M between FLATBUSH AVENUE and HARDEN STREET,  BAUGHMAN PLACE between FLATBUSH AVENUE and TROY AVENUE,  AVENUE P between FLATBUSH AVENUE and HENDRICKSON STREET",Brooklyn,18,63,Film,Feature,United States of America,11234
493024,Theater Load in and Load Outs,06/28/2019 09:00:00 AM,06/28/2019 05:00:00 PM,06/18/2019 04:39:09 PM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between HANSON PLACE and FULTON STREET,Brooklyn,2,88,Theater,Theater,United States of America,11217
494708,Shooting Permit,06/28/2019 09:00:00 AM,06/29/2019 04:00:00 AM,06/27/2019 09:38:52 AM,"Mayor's Office of Film, Theatre & Broadcasting",29 STREET between 47 AVENUE and 49 AVENUE,Queens,2,108,Television,Cable-episodic,United States of America,11101
494519,Shooting Permit,06/28/2019 11:00:00 AM,06/29/2019 03:00:00 AM,06/26/2019 11:49:36 AM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  142 STREET and WEST  145 STREET,  WEST  145 STREET between BROADWAY and AMSTERDAM AVENUE,  CONVENT AVENUE between WEST  143 STREET and WEST  145 STREET,  WEST  144 STREET between CONVENT AVENUE and HAMILTON TERRACE,  WEST  143 STREET between AMSTERDAM AVENUE and CONVENT AVENUE",Manhattan,9,30,Television,Episodic series,United States of America,10031
494728,Shooting Permit,06/28/2019 11:00:00 AM,06/28/2019 11:00:00 PM,06/27/2019 10:45:33 AM,"Mayor's Office of Film, Theatre & Broadcasting","STARR STREET between IRVING AVENUE and KNICKERBOCKER AVENUE,  TROUTMAN STREET between ST NICHOLAS AVENUE and CYPRESS AVENUE,  TROUTMAN STREET between ST NICHOLAS AVENUE and WYKOFF AVENUE",Brooklyn,4,83,Commercial,Commercial,United States of America,11237
